,Year,Season,Team,NOC,Name,Event
4857,2008,Summer,Gabon,GAB,4,4
4858,2008,Summer,Galopin De La Font,POR,1,1
4859,2008,Summer,Gambia,GAM,3,3
4860,2008,Summer,Georgia,GEO,35,35
4861,2008,Summer,Germany,GER,412,204
4862,2008,Summer,Germany-1,GER,4,2
4863,2008,Summer,Germany-2,GER,4,2
4864,2008,Summer,Ghana,GHA,9,9
4865,2008,Summer,Gran Gesto,CAN,1,1
4866,2008,Summer,Great Britain,GBR,302,183
4867,2008,Summer,Great Britain-1,GBR,2,1
4868,2008,Summer,Great Britain-2,GBR,2,1
4869,2008,Summer,Greece,GRE,148,104
4870,2008,Summer,Greece-1,GRE,2,1
4871,2008,Summer,Greece-2,GRE,2,1
4872,2008,Summer,Greenoaks Dundee,AUS,1,1
4873,2008,Summer,Grenada,GRN,9,8
4874,2008,Summer,Guam,GUM,6,7
4875,2008,Summer,Guatemala,GUA,12,12
4876,2008,Summer,Guinea,GUI,5,5
4877,2008,Summer,Guinea Bissau,GBS,3,3
4878,2008,Summer,Guyana,GUY,4,4
4879,2008,Summer,Haiti,HAI,7,7
4880,2008,Summer,Honduras,HON,25,8
4881,2008,Summer,Hong Kong,HKG,34,33
4882,2008,Summer,Hungary,HUN,170,126
4883,2008,Summer,Iceland,ISL,27,18
4884,2008,Summer,India,IND,53,48
4885,2008,Summer,Indonesia,INA,18,15
4886,2008,Summer,Indonesia-1,INA,4,2
4887,2008,Summer,Indonesia-2,INA,4,2
4888,2008,Summer,Iran,IRI,54,40
4889,2008,Summer,Iraq,IRQ,4,3
4890,2008,Summer,Ireland,IRL,55,43
4891,2008,Summer,Israel,ISR,43,47
4892,2008,Summer,Italy,ITA,332,189
4893,2008,Summer,Italy-1,ITA,2,1
4894,2008,Summer,Italy-2,ITA,2,1
4895,2008,Summer,Jamaica,JAM,50,29
4896,2008,Summer,Japan,JPN,324,173
4897,2008,Summer,Japan-1,JPN,4,2
4898,2008,Summer,Japan-2,JPN,4,2
4899,2008,Summer,Jordan,JOR,7,7
4900,2008,Summer,Kazakhstan,KAZ,130,106
4901,2008,Summer,Kenya,KEN,46,24
4902,2008,Summer,Kiribati,KIR,2,2
4903,2008,Summer,Kuwait,KUW,8,7
4904,2008,Summer,Kyrgyzstan,KGZ,20,22
4905,2008,Summer,Lancet,GBR,1,1
4906,2008,Summer,Laos,LAO,4,4
4907,2008,Summer,Latvia,LAT,47,33
4908,2008,Summer,Lebanon,LIB,6,6
4909,2008,Summer,Lesotho,LES,5,3
4910,2008,Summer,Liberia,LBR,3,4
4911,2008,Summer,Libya,LBA,6,6
4912,2008,Summer,Liechtenstein,LIE,2,2
4913,2008,Summer,Lithuania,LTU,71,54
4914,2008,Summer,Lucky Star,GBR,1,1
4915,2008,Summer,Luxembourg,LUX,13,17
4916,2008,Summer,Macedonia,MKD,7,7
4917,2008,Summer,Madagascar,MAD,6,6
4918,2008,Summer,Malawi,MAW,4,4
4919,2008,Summer,Malaysia,MAS,28,28
4920,2008,Summer,Malaysia-1,MAS,2,1
4921,2008,Summer,Malaysia-2,MAS,2,1
4922,2008,Summer,Maldives,MDV,4,4
4923,2008,Summer,Mali,MLI,17,6
4924,2008,Summer,Malta,MLT,6,6
4925,2008,Summer,Marshall Islands,MHL,5,5
4926,2008,Summer,Mauritania,MTN,2,2
4927,2008,Summer,Mauritius,MRI,11,11
4928,2008,Summer,Mexico,MEX,83,73
4929,2008,Summer,Mistral Hojris,GBR,1,1
4930,2008,Summer,Moldova,MDA,29,28
4931,2008,Summer,Monaco,MON,5,5
4932,2008,Summer,Mongolia,MGL,28,29
4933,2008,Summer,Montenegro,MNE,19,8
4934,2008,Summer,Morocco,MAR,47,35
4935,2008,Summer,Mozambique,MOZ,4,4
4936,2008,Summer,Myanmar,MYA,6,7
4937,2008,Summer,Mythilus,USA,1,1
4938,2008,Summer,Nadine,NED,1,1
4939,2008,Summer,Namibia,NAM,10,10
4940,2008,Summer,Nauru,NRU,1,1
4941,2008,Summer,Nepal,NEP,8,8
4942,2008,Summer,Netherlands,NED,233,96
4943,2008,Summer,Netherlands Antilles,AHO,3,4
4944,2008,Summer,Netherlands-1,NED,2,1
4945,2008,Summer,Netherlands-2,NED,2,1
4946,2008,Summer,New Zealand,NZL,178,78
4947,2008,Summer,Nicaragua,NCA,6,7
4948,2008,Summer,Niger,NIG,4,4
4949,2008,Summer,Nigeria,NGR,74,36
4950,2008,Summer,North Korea,PRK,58,38
4951,2008,Summer,Norway,NOR,80,48
4952,2008,Summer,Norway-1,NOR,2,1
4953,2008,Summer,Norway-2,NOR,2,1
4954,2008,Summer,Notavel,POR,1,1
4955,2008,Summer,Oman,OMA,4,4
4956,2008,Summer,Orion,CAN,1,1
4957,2008,Summer,Oxalis,POR,1,1
4958,2008,Summer,Pakistan,PAK,21,7
4959,2008,Summer,Palau,PLW,5,5
4960,2008,Summer,Palestine,PLE,4,4
4961,2008,Summer,Panama,PAN,5,5
4962,2008,Summer,Papua New Guinea,PNG,7,9
4963,2008,Summer,Paraguay,PAR,7,7
4964,2008,Summer,Peru,PER,13,13
4965,2008,Summer,Philippines,PHI,15,17
4966,2008,Summer,Poland,POL,255,164
4967,2008,Summer,Poland-1,POL,2,1
4968,2008,Summer,Poland-2,POL,2,1
4969,2008,Summer,Pop Art,CAN,1,1
4970,2008,Summer,Portugal,POR,77,64
4971,2008,Summer,Puerto Rico,PUR,22,31
4972,2008,Summer,Qatar,QAT,20,14
4973,2008,Summer,Quando Quando,AUS,1,1
4974,2008,Summer,Rambo,JPN,1,1
4975,2008,Summer,Ravel,USA,1,1
4976,2008,Summer,Relampago,AUS,1,1
4977,2008,Summer,Romania,ROU,101,80
4978,2008,Summer,Russia,RUS,453,240
4979,2008,Summer,Russia-1,RUS,4,2
4980,2008,Summer,Russia-2,RUS,4,2
4981,2008,Summer,Rwanda,RWA,4,4
4982,2008,Summer,Saint Kitts and Nevis,SKN,4,5
4983,2008,Summer,Saint Lucia,LCA,4,4
4984,2008,Summer,Saint Vincent and the Grenadines,VIN,2,2
4985,2008,Summer,Salinero,NED,1,1
4986,2008,Summer,Samoa,SAM,6,7
4987,2008,Summer,San Marino,SMR,4,4
4988,2008,Summer,Sao Tome and Principe,STP,3,4
4989,2008,Summer,Satchmo,GER,1,1
4990,2008,Summer,Saudi Arabia,KSA,14,11
4991,2008,Summer,Senegal,SEN,15,16
4992,2008,Summer,Serbia,SRB,87,42
4993,2008,Summer,Seychelles,SEY,9,9
4994,2008,Summer,Sierra Leone,SLE,3,3
4995,2008,Summer,Singapore,SGP,25,25
4996,2008,Summer,Slovakia,SVK,57,54
4997,2008,Summer,Slovenia,SLO,61,60
4998,2008,Summer,Solomon Islands,SOL,3,3
4999,2008,Summer,Solos Carex,SWE,1,1
5000,2008,Summer,Somalia,SOM,2,2
5001,2008,Summer,South Africa,RSA,134,89
5002,2008,Summer,South Korea,KOR,253,139
5003,2008,Summer,South Korea-1,KOR,5,3
5004,2008,Summer,South Korea-2,KOR,6,3
5005,2008,Summer,Spain,ESP,282,145
5006,2008,Summer,Spain-1,ESP,4,2
5007,2008,Summer,Spain-2,ESP,4,2
5008,2008,Summer,Sri Lanka,SRI,8,9
5009,2008,Summer,Sudan,SUD,9,8
5010,2008,Summer,Sunrise,NED,1,1
5011,2008,Summer,Suriname,SUR,4,4
5012,2008,Summer,Swaziland,SWZ,4,4
5013,2008,Summer,Sweden,SWE,122,79
5014,2008,Summer,Sweden-1,SWE,2,1
5015,2008,Summer,Sweden-2,SWE,2,1
5016,2008,Summer,Switzerland,SUI,79,74
5017,2008,Summer,Switzerland-1,SUI,2,1
5018,2008,Summer,Switzerland-2,SUI,2,1
5019,2008,Summer,Syria,SYR,7,7
5020,2008,Summer,Tajikistan,TJK,15,16
5021,2008,Summer,Tanzania,TAN,9,6
5022,2008,Summer,Thailand,THA,47,43
5023,2008,Summer,Timor Leste,TLS,1,1
5024,2008,Summer,Togo,TOG,4,4
5025,2008,Summer,Tonga,TGA,3,3
5026,2008,Summer,Trinidad and Tobago,TTO,28,19
5027,2008,Summer,Tunisia,TUN,26,28
5028,2008,Summer,Turkey,TUR,67,67
5029,2008,Summer,Turkmenistan,TKM,10,9
5030,2008,Summer,Tuvalu,TUV,3,3
5031,2008,Summer,Uganda,UGA,11,10
5032,2008,Summer,Ukraine,UKR,243,176
5033,2008,Summer,Ukraine-1,UKR,2,1
5034,2008,Summer,Ukraine-2,UKR,2,1
5035,2008,Summer,United Arab Emirates,UAE,8,9
5036,2008,Summer,United States,USA,576,253
5037,2008,Summer,United States Virgin Islands,ISV,7,8
5038,2008,Summer,United States-1,USA,8,4
5039,2008,Summer,United States-2,USA,8,4
5040,2008,Summer,Uruguay,URU,12,12
5041,2008,Summer,Uzbekistan,UZB,56,67
5042,2008,Summer,Vanuatu,VAN,3,3
5043,2008,Summer,Venezuela,VEN,108,83
5044,2008,Summer,Vietnam,VIE,13,18
5045,2008,Summer,Whisper,JPN,1,1
5046,2008,Summer,Whitini Star,FRA,1,1
5047,2008,Summer,Yemen,YEM,5,8
5048,2008,Summer,Zambia,ZAM,8,8
5049,2008,Summer,Zimbabwe,ZIM,13,15
5050,2010,Winter,Albania,ALB,1,2
5051,2010,Winter,Algeria,ALG,1,1
5052,2010,Winter,Andorra,AND,6,15
5053,2010,Winter,Argentina,ARG,7,11
5054,2010,Winter,Armenia,ARM,4,6
5055,2010,Winter,Australia,AUS,35,31
5056,2010,Winter,Australia-1,AUS,3,1
5057,2010,Winter,Australia-2,AUS,2,1
5058,2010,Winter,Austria,AUT,70,41
5059,2010,Winter,Austria-1,AUT,4,2
5060,2010,Winter,Austria-2,AUT,4,2
5061,2010,Winter,Azerbaijan,AZE,2,4
5062,2010,Winter,Belarus,BLR,47,28
5063,2010,Winter,Belgium,BEL,8,8
5064,2010,Winter,Bermuda,BER,1,1
5065,2010,Winter,Bosnia and Herzegovina,BIH,5,8
5066,2010,Winter,Brazil,BRA,5,7
5067,2010,Winter,Bulgaria,BUL,19,26
5068,2010,Winter,Canada,CAN,177,77
5069,2010,Winter,Canada-1,CAN,12,6
5070,2010,Winter,Canada-2,CAN,12,6
5071,2010,Winter,Cayman Islands,CAY,1,1
5072,2010,Winter,Chile,CHI,3,8
5073,2010,Winter,China,CHN,79,43
5074,2010,Winter,China-1,CHN,2,1
5075,2010,Winter,China-2,CHN,2,1
5076,2010,Winter,China-3,CHN,2,1
5077,2010,Winter,Chinese Taipei,TPE,1,1
5078,2010,Winter,Colombia,COL,1,2
5079,2010,Winter,Croatia,CRO,19,15
5080,2010,Winter,Cyprus,CYP,2,4
5081,2010,Winter,Czech Republic,CZE,84,58
5082,2010,Winter,Czech Republic-1,CZE,4,1
5083,2010,Winter,Czech Republic-2,CZE,4,1
5084,2010,Winter,Denmark,DEN,17,16
5085,2010,Winter,Estonia,EST,30,26
5086,2010,Winter,Ethiopia,ETH,1,1
5087,2010,Winter,Finland,FIN,91,41
5088,2010,Winter,France,FRA,100,62
5089,2010,Winter,France-1,FRA,2,1
5090,2010,Winter,France-2,FRA,2,1
5091,2010,Winter,Georgia,GEO,6,6
5092,2010,Winter,Germany,GER,123,72
5093,2010,Winter,Germany-1,GER,10,5
5094,2010,Winter,Germany-2,GER,10,5
5095,2010,Winter,Germany-3,GER,6,3
5096,2010,Winter,Ghana,GHA,1,1
5097,2010,Winter,Great Britain,GBR,44,40
5098,2010,Winter,Great Britain-1,GBR,6,3
5099,2010,Winter,Great Britain-2,GBR,4,2
5100,2010,Winter,Greece,GRE,7,10
5101,2010,Winter,Hong Kong,HKG,1,3
5102,2010,Winter,Hungary,HUN,15,20
5103,2010,Winter,Iceland,ISL,4,5
5104,2010,Winter,India,IND,3,3
5105,2010,Winter,Iran,IRI,4,5
5106,2010,Winter,Ireland,IRL,6,6
5107,2010,Winter,Israel,ISR,3,3
5108,2010,Winter,Italy,ITA,99,66
5109,2010,Winter,Italy-1,ITA,6,3
5110,2010,Winter,Italy-2,ITA,6,3
5111,2010,Winter,Jamaica,JAM,1,1
5112,2010,Winter,Japan,JPN,91,61
5113,2010,Winter,Kazakhstan,KAZ,37,44
5114,2010,Winter,Kyrgyzstan,KGZ,2,3
5115,2010,Winter,Latvia,LAT,49,28
5116,2010,Winter,Latvia-1,LAT,2,1
5117,2010,Winter,Latvia-2,LAT,2,1
5118,2010,Winter,Lebanon,LIB,3,5
5119,2010,Winter,Liechtenstein,LIE,4,4
5120,2010,Winter,Lithuania,LTU,6,10
5121,2010,Winter,Macedonia,MKD,3,4
5122,2010,Winter,Mexico,MEX,1,2
5123,2010,Winter,Moldova,MDA,7,10
5124,2010,Winter,Monaco,MON,3,5
5125,2010,Winter,Mongolia,MGL,2,2
5126,2010,Winter,Montenegro,MNE,1,2
5127,2010,Winter,Morocco,MAR,1,2
5128,2010,Winter,Nepal,NEP,1,1
5129,2010,Winter,Netherlands,NED,32,22
5130,2010,Winter,New Zealand,NZL,16,17
5131,2010,Winter,North Korea,PRK,2,3
5132,2010,Winter,Norway,NOR,95,55
5133,2010,Winter,Pakistan,PAK,1,1
5134,2010,Winter,Peru,PER,3,5
5135,2010,Winter,Poland,POL,46,50
5136,2010,Winter,Portugal,POR,1,1
5137,2010,Winter,Romania,ROU,24,25
5138,2010,Winter,Romania-1,ROU,2,1
5139,2010,Winter,Romania-2,ROU,2,1
5140,2010,Winter,Russia,RUS,142,71
5141,2010,Winter,Russia-1,RUS,14,6
5142,2010,Winter,Russia-2,RUS,14,6
5143,2010,Winter,Russia-3,RUS,8,3
5144,2010,Winter,San Marino,SMR,1,1
5145,2010,Winter,Senegal,SEN,1,2
5146,2010,Winter,Serbia,SRB,10,8
5147,2010,Winter,Slovakia,SVK,68,34
5148,2010,Winter,Slovenia,SLO,47,41
5149,2010,Winter,South Africa,RSA,2,2
5150,2010,Winter,South Korea,KOR,45,38
5151,2010,Winter,Spain,ESP,18,23
5152,2010,Winter,Sweden,SWE,101,44
5153,2010,Winter,Switzerland,SUI,130,55
5154,2010,Winter,Switzerland-1,SUI,2,1
5155,2010,Winter,Switzerland-2,SUI,2,1
5156,2010,Winter,Tajikistan,TJK,1,4
5157,2010,Winter,Turkey,TUR,5,9
5158,2010,Winter,Ukraine,UKR,37,34
5159,2010,Winter,Ukraine-1,UKR,4,2
5160,2010,Winter,Ukraine-2,UKR,4,2
5161,2010,Winter,United States,USA,180,78
5162,2010,Winter,United States-1,USA,12,6
5163,2010,Winter,United States-2,USA,12,6
5164,2010,Winter,United States-3,USA,8,4
5165,2010,Winter,Uzbekistan,UZB,3,5
5166,2012,Summer,Afghanistan,AFG,6,6
5167,2012,Summer,Albania,ALB,9,9
5168,2012,Summer,Algeria,ALG,38,29
5169,2012,Summer,American Samoa,ASA,4,4
5170,2012,Summer,Andorra,AND,6,6
5171,2012,Summer,Angola,ANG,33,10
5172,2012,Summer,Antigua and Barbuda,ANT,4,4
5173,2012,Summer,Argentina,ARG,137,66
5174,2012,Summer,Armenia,ARM,24,30
5175,2012,Summer,Aruba,ARU,4,4
5176,2012,Summer,Australia,AUS,398,206
5177,2012,Summer,Australia-1,AUS,4,2
5178,2012,Summer,Australia-2,AUS,4,2
5179,2012,Summer,Austria,AUT,70,69
5180,2012,Summer,Azerbaijan,AZE,52,57
5181,2012,Summer,Bahamas,BAH,21,16
5182,2012,Summer,Bahrain,BRN,12,11
5183,2012,Summer,Bangladesh,BAN,5,7
5184,2012,Summer,Barbados,BAR,6,6
5185,2012,Summer,Belarus,BLR,160,110
5186,2012,Summer,Belgium,BEL,111,71
5187,2012,Summer,Belize,BIZ,3,3
5188,2012,Summer,Benin,BEN,5,5
5189,2012,Summer,Bermuda,BER,8,7
5190,2012,Summer,Bhutan,BHU,2,2
5191,2012,Summer,Bolivia,BOL,5,5
5192,2012,Summer,Bosnia and Herzegovina,BIH,6,8
5193,2012,Summer,Botswana,BOT,4,4
5194,2012,Summer,Brazil,BRA,237,135
5195,2012,Summer,Brazil-1,BRA,6,3
5196,2012,Summer,Brazil-2,BRA,6,3
5197,2012,Summer,British Virgin Islands,IVB,2,2
5198,2012,Summer,Brunei,BRU,3,3
5199,2012,Summer,Bulgaria,BUL,63,56
5200,2012,Summer,Burkina Faso,BUR,5,5
5201,2012,Summer,Burundi,BDI,6,6
5202,2012,Summer,Cambodia,CAM,6,6
5203,2012,Summer,Cameroon,CMR,32,16
5204,2012,Summer,Canada,CAN,273,179
5205,2012,Summer,Cape Verde,CPV,3,3
5206,2012,Summer,Cayman Islands,CAY,4,5
5207,2012,Summer,Central African Republic,CAF,6,6
5208,2012,Summer,Chad,CHA,2,2
5209,2012,Summer,Chile,CHI,35,36
5210,2012,Summer,China,CHN,354,202
5211,2012,Summer,China-1,CHN,7,4
5212,2012,Summer,China-2,CHN,8,4
5213,2012,Summer,Chinese Taipei,TPE,44,40
5214,2012,Summer,Colombia,COL,101,81
5215,2012,Summer,Comoros,COM,3,3
5216,2012,Summer,Congo (Brazzaville),CGO,7,6
5217,2012,Summer,Congo (Kinshasa),COD,4,4
5218,2012,Summer,Cook Islands,COK,8,9
5219,2012,Summer,Costa Rica,CRC,11,11
5220,2012,Summer,Cote d'Ivoire,CIV,9,10
5221,2012,Summer,Croatia,CRO,107,53
5222,2012,Summer,Cuba,CUB,109,86
5223,2012,Summer,Cyprus,CYP,13,12
5224,2012,Summer,Czech Republic,CZE,126,96
5225,2012,Summer,Czech Republic-1,CZE,6,3
5226,2012,Summer,Czech Republic-2,CZE,6,3
5227,2012,Summer,Denmark,DEN,112,68
5228,2012,Summer,Denmark-1,DEN,2,1
5229,2012,Summer,Denmark-2,DEN,2,1
5230,2012,Summer,Djibouti,DJI,4,4
5231,2012,Summer,Dominica,DMA,2,2
5232,2012,Summer,Dominican Republic,DOM,33,21
5233,2012,Summer,Ecuador,ECU,36,34
5234,2012,Summer,Egypt,EGY,109,87
5235,2012,Summer,El Salvador,ESA,10,11
5236,2012,Summer,Equatorial Guinea,GEQ,2,2
5237,2012,Summer,Eritrea,ERI,12,7
5238,2012,Summer,Estonia,EST,32,30
5239,2012,Summer,Ethiopia,ETH,33,14
5240,2012,Summer,Federated States of Micronesia,FSM,6,6
5241,2012,Summer,Fiji,FIJ,9,9
5242,2012,Summer,Finland,FIN,56,61
5243,2012,Summer,France,FRA,323,187
5244,2012,Summer,France-1,FRA,2,1
5245,2012,Summer,France-2,FRA,2,1
5246,2012,Summer,Gabon,GAB,21,7
5247,2012,Summer,Gambia,GAM,2,2
5248,2012,Summer,Georgia,GEO,34,35
5249,2012,Summer,Germany,GER,374,209
5250,2012,Summer,Germany-1,GER,8,4
5251,2012,Summer,Germany-2,GER,7,4
5252,2012,Summer,Ghana,GHA,7,7
5253,2012,Summer,Great Britain,GBR,525,246
5254,2012,Summer,Great Britain-1,GBR,6,3
5255,2012,Summer,Great Britain-2,GBR,6,3
5256,2012,Summer,Greece,GRE,102,76
5257,2012,Summer,Grenada,GRN,8,8
5258,2012,Summer,Guam,GUM,8,8
5259,2012,Summer,Guatemala,GUA,19,21
5260,2012,Summer,Guinea,GUI,4,4
5261,2012,Summer,Guinea Bissau,GBS,4,4
5262,2012,Summer,Guyana,GUY,6,6
5263,2012,Summer,Haiti,HAI,5,5
5264,2012,Summer,Honduras,HON,25,10
5265,2012,Summer,Hong Kong,HKG,41,44
5266,2012,Summer,Hungary,HUN,151,111
5267,2012,Summer,Iceland,ISL,27,20
5268,2012,Summer,India,IND,79,54
5269,2012,Summer,India-1,IND,2,1
5270,2012,Summer,India-2,IND,2,1
5271,2012,Summer,Individual Olympic Athletes,IOA,4,4
5272,2012,Summer,Indonesia,INA,22,16
5273,2012,Summer,Iran,IRI,52,51
5274,2012,Summer,Iraq,IRQ,8,8
5275,2012,Summer,Ireland,IRL,64,54
5276,2012,Summer,Israel,ISR,37,41
5277,2012,Summer,Italy,ITA,281,167
5278,2012,Summer,Italy-1,ITA,3,2
5279,2012,Summer,Italy-2,ITA,4,2
5280,2012,Summer,Jamaica,JAM,45,25
5281,2012,Summer,Japan,JPN,287,177
5282,2012,Summer,Japan-1,JPN,2,1
5283,2012,Summer,Japan-2,JPN,2,1
5284,2012,Summer,Jordan,JOR,9,9
5285,2012,Summer,Kazakhstan,KAZ,113,106
5286,2012,Summer,Kenya,KEN,47,23
5287,2012,Summer,Kiribati,KIR,3,3
5288,2012,Summer,Kuwait,KUW,10,11
5289,2012,Summer,Kyrgyzstan,KGZ,14,15
5290,2012,Summer,Laos,LAO,3,3
5291,2012,Summer,Latvia,LAT,41,37
5292,2012,Summer,Latvia-1,LAT,2,1
5293,2012,Summer,Latvia-2,LAT,2,1
5294,2012,Summer,Lebanon,LIB,10,10
5295,2012,Summer,Lesotho,LES,4,4
5296,2012,Summer,Liberia,LBR,3,3
5297,2012,Summer,Libya,LBA,4,4
5298,2012,Summer,Liechtenstein,LIE,3,4
5299,2012,Summer,Lithuania,LTU,62,54
5300,2012,Summer,Luxembourg,LUX,9,11
5301,2012,Summer,Macedonia,MKD,4,4
5302,2012,Summer,Madagascar,MAD,7,7
5303,2012,Summer,Malawi,MAW,3,3
5304,2012,Summer,Malaysia,MAS,29,25
5305,2012,Summer,Maldives,MDV,5,5
5306,2012,Summer,Mali,MLI,6,6
5307,2012,Summer,Malta,MLT,5,5
5308,2012,Summer,Marshall Islands,MHL,4,4
5309,2012,Summer,Mauritania,MTN,2,2
5310,2012,Summer,Mauritius,MRI,11,10
5311,2012,Summer,Mexico,MEX,99,75
5312,2012,Summer,Moldova,MDA,20,19
5313,2012,Summer,Monaco,MON,6,6
5314,2012,Summer,Mongolia,MGL,29,32
5315,2012,Summer,Montenegro,MNE,33,9
5316,2012,Summer,Morocco,MAR,63,40
5317,2012,Summer,Mozambique,MOZ,6,6
5318,2012,Summer,Myanmar,MYA,6,6
5319,2012,Summer,Namibia,NAM,9,8
5320,2012,Summer,Nauru,NRU,2,2
5321,2012,Summer,Nepal,NEP,5,5
5322,2012,Summer,Netherlands,NED,169,94
5323,2012,Summer,Netherlands-1,NED,2,1
5324,2012,Summer,Netherlands-2,NED,2,1
5325,2012,Summer,New Zealand,NZL,178,87
5326,2012,Summer,Nicaragua,NCA,6,6
5327,2012,Summer,Niger,NIG,6,6
5328,2012,Summer,Nigeria,NGR,49,31
5329,2012,Summer,North Korea,PRK,51,27
5330,2012,Summer,Norway,NOR,61,46
5331,2012,Summer,Oman,OMA,3,3
5332,2012,Summer,Pakistan,PAK,20,6
5333,2012,Summer,Palau,PLW,5,5
5334,2012,Summer,Palestine,PLE,5,5
5335,2012,Summer,Panama,PAN,8,8
5336,2012,Summer,Papua New Guinea,PNG,8,8
5337,2012,Summer,Paraguay,PAR,8,10
5338,2012,Summer,Peru,PER,16,14
5339,2012,Summer,Philippines,PHI,11,11
5340,2012,Summer,Poland,POL,208,147
5341,2012,Summer,Poland-1,POL,2,1
5342,2012,Summer,Poland-2,POL,2,1
5343,2012,Summer,Portugal,POR,76,75
5344,2012,Summer,Puerto Rico,PUR,25,25
5345,2012,Summer,Qatar,QAT,12,13
5346,2012,Summer,Romania,ROU,105,75
5347,2012,Summer,Russia,RUS,424,236
5348,2012,Summer,Russia-1,RUS,4,2
5349,2012,Summer,Russia-2,RUS,4,2
5350,2012,Summer,Rwanda,RWA,7,7
5351,2012,Summer,Saint Kitts and Nevis,SKN,4,3
5352,2012,Summer,Saint Lucia,LCA,4,4
5353,2012,Summer,Saint Vincent and the Grenadines,VIN,3,3
5354,2012,Summer,Samoa,SAM,8,9
5355,2012,Summer,San Marino,SMR,4,4
5356,2012,Summer,Sao Tome and Principe,STP,2,2
5357,2012,Summer,Saudi Arabia,KSA,18,14
5358,2012,Summer,Senegal,SEN,31,16
5359,2012,Summer,Serbia,SRB,116,54
5360,2012,Summer,Serbia-1,SRB,2,1
5361,2012,Summer,Serbia-2,SRB,2,1
5362,2012,Summer,Seychelles,SEY,6,6
5363,2012,Summer,Sierra Leone,SLE,2,2
5364,2012,Summer,Singapore,SGP,23,29
5365,2012,Summer,Slovakia,SVK,47,52
5366,2012,Summer,Slovenia,SLO,65,68
5367,2012,Summer,Solomon Islands,SOL,4,4
5368,2012,Summer,Somalia,SOM,2,2
5369,2012,Summer,South Africa,RSA,124,65
5370,2012,Summer,South Korea,KOR,243,138
5371,2012,Summer,South Korea-1,KOR,4,2
5372,2012,Summer,South Korea-2,KOR,4,2
5373,2012,Summer,Spain,ESP,274,133
5374,2012,Summer,Spain-1,ESP,4,2
5375,2012,Summer,Spain-2,ESP,4,2
5376,2012,Summer,Sri Lanka,SRI,7,8
5377,2012,Summer,Sudan,SUD,6,5
5378,2012,Summer,Suriname,SUR,5,5
5379,2012,Summer,Swaziland,SWZ,3,3
5380,2012,Summer,Sweden,SWE,133,81
5381,2012,Summer,Switzerland,SUI,94,70
5382,2012,Summer,Switzerland-1,SUI,2,1
5383,2012,Summer,Switzerland-2,SUI,2,1
5384,2012,Summer,Syria,SYR,10,10
5385,2012,Summer,Tajikistan,TJK,16,16
5386,2012,Summer,Tanzania,TAN,6,5
5387,2012,Summer,Thailand,THA,37,37
5388,2012,Summer,Timor Leste,TLS,2,2
5389,2012,Summer,Togo,TOG,6,6
5390,2012,Summer,Tonga,TGA,3,3
5391,2012,Summer,Trinidad and Tobago,TTO,25,22
5392,2012,Summer,Tunisia,TUN,83,50
5393,2012,Summer,Turkey,TUR,112,80
5394,2012,Summer,Turkmenistan,TKM,10,10
5395,2012,Summer,Tuvalu,TUV,3,3
5396,2012,Summer,Uganda,UGA,15,12
5397,2012,Summer,Ukraine,UKR,230,174
5398,2012,Summer,United Arab Emirates,UAE,26,9
5399,2012,Summer,United States,USA,517,240
5400,2012,Summer,United States Virgin Islands,ISV,7,7
5401,2012,Summer,United States-1,USA,9,5
5402,2012,Summer,United States-2,USA,9,5
5403,2012,Summer,Uruguay,URU,27,11
5404,2012,Summer,Uzbekistan,UZB,53,52
5405,2012,Summer,Vanuatu,VAN,5,5
5406,2012,Summer,Venezuela,VEN,68,70
5407,2012,Summer,Vietnam,VIE,18,23
5408,2012,Summer,Yemen,YEM,4,4
5409,2012,Summer,Zambia,ZAM,7,7
5410,2012,Summer,Zimbabwe,ZIM,7,8
5411,2014,Winter,Albania,ALB,1,2
5412,2014,Winter,Andorra,AND,6,10
5413,2014,Winter,Argentina,ARG,7,10
5414,2014,Winter,Armenia,ARM,4,5
5415,2014,Winter,Australia,AUS,60,47
5416,2014,Winter,Austria,AUT,124,69
5417,2014,Winter,Austria-1,AUT,2,1
5418,2014,Winter,Austria-2,AUT,2,1
5419,2014,Winter,Azerbaijan,AZE,3,3
5420,2014,Winter,Belarus,BLR,26,31
5421,2014,Winter,Belgium,BEL,7,10
5422,2014,Winter,Bermuda,BER,1,1
5423,2014,Winter,Bosnia and Herzegovina,BIH,5,12
5424,2014,Winter,Brazil,BRA,13,13
5425,2014,Winter,British Virgin Islands,IVB,1,1
5426,2014,Winter,Bulgaria,BUL,18,27
5427,2014,Winter,Canada,CAN,193,88
5428,2014,Winter,Canada-1,CAN,12,5
5429,2014,Winter,Canada-2,CAN,12,5
5430,2014,Winter,Canada-3,CAN,11,4
5431,2014,Winter,Cayman Islands,CAY,1,2
5432,2014,Winter,Chile,CHI,6,12
5433,2014,Winter,China,CHN,60,44
5434,2014,Winter,China-1,CHN,2,1
5435,2014,Winter,China-2,CHN,2,1
5436,2014,Winter,Chinese Taipei,TPE,3,5
5437,2014,Winter,Croatia,CRO,11,16
5438,2014,Winter,Cyprus,CYP,1,2
5439,2014,Winter,Czech Republic,CZE,87,65
5440,2014,Winter,Denmark,DEN,10,9
5441,2014,Winter,Dominica,DMA,1,1
5442,2014,Winter,Estonia,EST,25,27
5443,2014,Winter,Finland,FIN,99,41
